,place_id,name,formatted_phone_number,opening_hours,website
1024,ChIJtXAvs_AZyUwRAoRZc4sJp9g,Pizzeria Bros (CDN),(514) 508-5700,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 10:00 PM', 'Thursday: 11:00 AM – 10:00 PM', 'Friday: 11:00 AM – 11:30 PM', 'Saturday: 12:00 – 11:30 PM', 'Sunday: 12:00 – 10:00 PM']}",http://pizzeriabros.ca/
1025,ChIJ_31S0PEZyUwRm6h3-WL9Sdc,Restaurant Pocha De Marie,(438) 387-1700,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM', 'Tuesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM', 'Wednesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM', 'Thursday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM', 'Friday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM', 'Saturday: 5:00 – 9:00 PM', 'Sunday: Closed']}",http://www.pochademarie.com/
1026,ChIJQbMK0u8ZyUwR8zniwxi5pXM,Pub McCarold,(514) 344-9009,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 12:00 AM', 'Tuesday: 11:30 AM – 12:00 AM', 'Wednesday: 11:30 AM – 12:00 AM', 'Thursday: 11:30 AM – 12:00 AM', 'Friday: 11:30 AM – 12:00 AM', 'Saturday: 11:30 AM – 12:00 AM', 'Sunday: 11:30 AM – 12:00 AM']}",http://pubmccarold.com/en/home/
1027,ChIJA6NmDigbyUwRli1iwg0NCw4,kabila bistro montreal,(514) 431-9631,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1300'}}], 'weekday_text': ['Monday: 5:00 PM – 1:00 AM', 'Tuesday: 5:00 PM – 1:00 AM', 'Wednesday: 5:00 PM – 1:00 AM', 'Thursday: 5:00 PM – 1:00 AM', 'Friday: 5:00 PM – 1:00 AM', 'Saturday: 1:00 PM – 1:00 AM', 'Sunday: 1:00 PM – 1:00 AM']}",http://kabila.ca/
1028,ChIJq6q62EAayUwRsqzM_ztDN0s,Restaurant Zante,(514) 288-4777,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1730'}}], 'weekday_text': ['Monday: 5:30 – 11:00 PM', 'Tuesday: 5:30 – 11:00 PM', 'Wednesday: 5:30 – 11:00 PM', 'Thursday: 5:30 – 11:00 PM', 'Friday: 5:30 – 11:00 PM', 'Saturday: 5:30 – 11:00 PM', 'Sunday: 5:30 – 11:00 PM']}",http://www.restaurantzante.ca/
1029,ChIJZ6ajhJAbyUwRiO0llzon8ns,Maiolo Montreal,(514) 904-1900,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 11:00 PM', 'Tuesday: 7:00 AM – 11:00 PM', 'Wednesday: 7:00 AM – 11:00 PM', 'Thursday: 7:00 AM – 11:00 PM', 'Friday: 7:00 AM – 11:00 PM', 'Saturday: 7:00 AM – 11:00 PM', 'Sunday: 7:00 AM – 11:00 PM']}",http://maiolomontreal.com/
1030,ChIJq6rm3kEayUwRntdp2gszK0k,Tuscolo,(438) 924-8730,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 10:00 PM', 'Tuesday: 11:00 AM – 10:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 10:00 PM']}",http://pizzeriatuscolo.com/?utm_source=gmb&utm_medium=referral
1031,ChIJMRtpn2sayUwRMCuqqLE_xq4,Restaurant I AM Pho,(514) 903-1688,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2345'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2345'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2345'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2345'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2345'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2345'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2345'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 11:45 PM', 'Tuesday: 9:00 AM – 11:45 PM', 'Wednesday: 9:00 AM – 11:45 PM', 'Thursday: 9:00 AM – 11:45 PM', 'Friday: 9:00 AM – 11:45 PM', 'Saturday: 9:00 AM – 11:45 PM', 'Sunday: 9:00 AM – 11:45 PM']}",https://www.iampho.net/
1032,ChIJezZV0EEayUwRTQS4YF-psoU,Restaurant Boustan,(514) 843-3194,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 2:00 AM', 'Tuesday: 11:00 AM – 2:00 AM', 'Wednesday: 11:00 AM – 2:00 AM', 'Thursday: 11:00 AM – 2:00 AM', 'Friday: 11:00 AM – 2:00 AM', 'Saturday: 11:00 AM – 2:00 AM', 'Sunday: 11:00 AM – 2:00 AM']}",http://www.boustan.ca/
1033,ChIJieCGEqcbyUwRU6zS6lrfk5Q,Le Boulevardier Restaurant,(514) 985-6072,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 12:00 – 2:00 PM, 5:00 – 11:00 PM', 'Tuesday: 12:00 – 2:00 PM, 5:00 – 11:00 PM', 'Wednesday: 12:00 – 2:00 PM, 5:00 – 11:00 PM', 'Thursday: 12:00 – 2:00 PM, 5:00 – 11:00 PM', 'Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM', 'Saturday: 5:00 – 11:00 PM', 'Sunday: Closed']}",https://leboulevardierrestaurant.com/
1034,ChIJXxubqGsayUwR_jc3meYeDf8,Angela,(514) 933-2000,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0500'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 2, 'time': '0500'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 3, 'time': '0500'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 4, 'time': '0500'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 5, 'time': '0500'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 6, 'time': '0530'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 0, 'time': '0530'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:30 AM – 5:00 AM', 'Tuesday: 10:30 AM – 5:00 AM', 'Wednesday: 10:30 AM – 5:00 AM', 'Thursday: 10:30 AM – 5:00 AM', 'Friday: 10:30 AM – 5:30 AM', 'Saturday: 10:30 AM – 5:30 AM', 'Sunday: 10:30 AM – 5:00 AM']}",http://angelapizzeria.com/
1035,ChIJLTYUhmsbyUwRpA2FRrtTauU,Build N' Bite,(514) 409-4004,,
1036,ChIJoXkf1msayUwR_bQMLmD_OvI,Al-Taib Boulangerie,(514) 931-1999,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",https://www.altaibmenu.ca/
1037,ChIJIQzw90AayUwRnVSjzezllKc,Maison Boulud,(514) 842-4224,"{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 4:00 – 8:00 PM', 'Thursday: 4:00 – 8:00 PM', 'Friday: 4:00 – 9:00 PM', 'Saturday: 4:00 – 9:00 PM', 'Sunday: Closed']}",http://www.maisonboulud.com/
1038,ChIJQ3lcl0EayUwRpXqRythab9M,Bar George,(514) 669-9243,,http://www.bargeorge.ca/
1039,ChIJ17AVkmsayUwR0T592vHboeI,PM,(514) 931-8889,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 9:00 PM', 'Tuesday: 11:00 AM – 9:00 PM', 'Wednesday: 11:00 AM – 9:00 PM', 'Thursday: 11:00 AM – 9:00 PM', 'Friday: 11:00 AM – 9:00 PM', 'Saturday: 11:00 AM – 9:00 PM', 'Sunday: 11:00 AM – 9:00 PM']}",http://www.restaurantpm.com/
1040,ChIJDY0OvmkayUwRi3EdK3swvYY,Da Vinci Ristorante,(514) 874-2001,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 3:00 – 10:00 PM', 'Wednesday: 3:00 – 10:00 PM', 'Thursday: 3:00 – 10:00 PM', 'Friday: 3:00 – 10:00 PM', 'Saturday: 3:00 – 10:00 PM', 'Sunday: Closed']}",https://davinci.ca/
1041,ChIJdyXKZkEayUwR2qeViS0Kndk,Ferreira Café,(514) 848-0988,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 5:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: 10:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",http://ferreiracafe.com/en/
1042,ChIJizrAM0AayUwRUqsnTT2rFDM,L’Autre Saison,(514) 845-0058,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00 – 4:00 PM, 5:00 – 11:00 PM', 'Wednesday: 12:00 – 4:00 PM, 5:00 – 11:00 PM', 'Thursday: 12:00 – 4:00 PM, 5:00 – 11:00 PM', 'Friday: 12:00 – 4:00 PM, 5:00 – 11:00 PM', 'Saturday: 5:00 – 11:00 PM', 'Sunday: Closed']}",http://www.lautresaison.com/
1043,ChIJEdS7_GoayUwRMZi5fFi2qSE,Rôtisserie Poulet Bronzé,(514) 989-8555,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0230'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0230'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0230'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 11:30 AM – 2:00 AM', 'Tuesday: 11:30 AM – 2:00 AM', 'Wednesday: 11:30 AM – 2:00 AM', 'Thursday: 11:30 AM – 2:00 AM', 'Friday: 12:00 PM – 2:30 AM', 'Saturday: 12:00 PM – 2:30 AM', 'Sunday: 12:00 PM – 2:30 AM']}",http://pouletbronze.ca/menu/
1044,ChIJv7cpUWoayUwRrJAEXks0Msc,A&W Canada,(514) 937-5001,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",http://aw.ca/
1045,ChIJsw5mLm0byUwR1EQ-Uc6o1GA,Sandwicherie Kaek,(514) 935-9944,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00 PM – 12:00 AM', 'Tuesday: 12:00 PM – 12:00 AM', 'Wednesday: 12:00 PM – 12:00 AM', 'Thursday: 12:00 PM – 12:00 AM', 'Friday: 12:00 PM – 12:00 AM', 'Saturday: 12:00 PM – 12:00 AM', 'Sunday: 12:00 PM – 12:00 AM']}",http://www.sandwicheriekaek.com/
1046,ChIJPcTbnuEbyUwRAiAg8Jv6Lao,Restaurant Burger Bros,(514) 400-7746,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00 AM – 11:00 PM', 'Tuesday: 11:00 AM – 11:00 PM', 'Wednesday: 11:00 AM – 11:00 PM', 'Thursday: 11:00 AM – 11:00 PM', 'Friday: 11:00 AM – 11:00 PM', 'Saturday: 11:00 AM – 11:00 PM', 'Sunday: 11:00 AM – 11:00 PM']}",http://www.restoburgerbros.com/
1047,ChIJH0oSZkYayUwRb75RtGijE7g,A&W Canada,(514) 600-4159,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",http://aw.ca/
1048,ChIJcUtXZkEayUwRS92lcAXZmhQ,Chez Alexandre,(514) 288-5105,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 2:00 AM', 'Tuesday: 11:30 AM – 2:00 AM', 'Wednesday: 11:30 AM – 2:00 AM', 'Thursday: 11:30 AM – 2:00 AM', 'Friday: 11:30 AM – 2:00 AM', 'Saturday: 11:30 AM – 2:00 AM', 'Sunday: 11:30 AM – 2:00 AM']}",https://www.chezalexandre.com/
1049,ChIJSxS4_GoayUwRkrIH0GqMYMY,Student Tasty Biryani,(438) 488-3115,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30 AM – 12:00 AM', 'Tuesday: 11:30 AM – 12:00 AM', 'Wednesday: 11:30 AM – 12:00 AM', 'Thursday: 11:30 AM – 12:00 AM', 'Friday: 11:30 AM – 12:00 AM', 'Saturday: 11:30 AM – 12:00 AM', 'Sunday: 11:30 AM – 12:00 AM']}",http://stbrestaurant.com/
1050,ChIJoTOuMkAayUwRRzsCOpfHdXw,MULA,(514) 379-4020,,http://mulamexicana.ca/
1051,ChIJlb44qmsayUwRy8EC2aAkvFM,Cocktail Hawaii,(514) 933-8887,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 1:00 AM', 'Tuesday: 8:00 AM – 1:00 AM', 'Wednesday: 8:00 AM – 1:00 AM', 'Thursday: 8:00 AM – 1:00 AM', 'Friday: 8:00 AM – 3:00 AM', 'Saturday: 8:00 AM – 3:00 AM', 'Sunday: 8:00 AM – 1:00 AM']}",http://cocktailhawaii.com/
1052,ChIJHfJ3l40byUwR9tBDOqEh0NI,La Cantina,(514) 357-2173,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:30 AM – 10:00 PM', 'Tuesday: 11:30 AM – 10:00 PM', 'Wednesday: 11:30 AM – 10:00 PM', 'Thursday: 11:30 AM – 10:00 PM', 'Friday: 11:30 AM – 10:30 PM', 'Saturday: 5:00 – 10:30 PM', 'Sunday: Closed']}",
